title,label,pseudo_label,weight
Analysis of High Performance Communication and Computation Solutions for Parallel and Distributed Simulation,0,0,0.9
Time series modeling for syndromic surveillance,0,0,0.9
General Terms Performance,0,0,0.9
A Middleware Architecture for Securing,0,0,0.9
Tiny communicating sensors which consume low power and contain,0,0,0.9
Abstract Very Large-Scale Neighborhoods with Performance Guarantees for Minimizing,0,0,0.9
,0,0,0.9
Beyond core knowledge: Natural geometry. Cognitive,0,0,0.9
Generic Insecurity of Cliques-Type Authenticated Group Key Agreement Protocols,0,0,0.9
Correspondence Adaptive Thresholding by Variational Method,0,0,0.9
Authentication Metric Analysis and Design,0,0,0.9
A Spatiotemporal Database for Ozone in the Conterminous U.S.,0,0,0.9
Use of causal probabilistic networks for the improvement of the maintenance of railway infrastructure,0,0,0.9
an efficient verification condition,0,0,0.9
A New Approach to the Evaluation of Non Markovian Stochastic Petri Nets,0,0,0.9
Security proofs for identity-based identification and signature schemes,0,0,0.9
Direction Matters in High-Dimensional Optimisation,0,0,0.9
The k-level facility location game,0,0,0.9
Adaptive Wavelength Assignment Using Wavelength Spectrum Separation for Distributed Optical Networks,0,0,0.9
Systematic software reuse: Objects and frameworks are not enough,0,0,0.9
Back to the Future: From Knowledge Management to Data Management,0,0,0.9
IEEE TRANSACTIONS ON SIGNAL PROCESSING 1 Distributing the Kalman Filter for Large-Scale Systems,0,0,0.9
Stimulation Signal Processing for Intraocular Vision Implants,0,0,0.9
On the Feasibility of Large-Scale Automated Highways ?,0,0,0.9
are not ad hoc,0,0,0.9
Consistency of the group lasso and multiple kernel learning,0,0,0.9
A Multi-agent Architecture for CSCW Systems: From Organizational Semiotics Perspective,0,0,0.9
Learning a Value Analysis Tool For Agent Evaluation,0,0,0.9
Program Title: f2mma,0,0,0.9
Graphical Entry of FSMDs Revisited:,0,0,0.9
Maximizing flexibility: A retraction heuristic for oversubscribed scheduling problems,0,0,0.9
Performance Improvement of Multimedia Kernels by Alleviating Overhead Instructions on SIMD Devices,0,0,0.9
"Concept Maps as Visual Interfaces to Digital Libraries: Summarization, Collaboration, and Automatic Generation. Online available March 2006: http://vw.indiana.edu/ivira03/shen-et-al.pdf",0,0,0.9
Bayesian Deconvolution of Noisy Filtered Point Processes,0,0,0.9
BMC Bioinformatics Methodology article HotSwap for bioinformatics: A STRAP tutorial,0,0,0.9
The Entropy Of English Using Ppm-Based Models,0,0,0.9
BlogTrackers: A Tool for Sociologists to Track and Analyze Blogosphere,0,0,0.9
Building Extraction from Digital Elevation Model,0,0,0.9
Process Mining and Verification of Properties: An Approach based on Temporal Logic,0,0,0.9
Modeling lobed leaves,0,0,0.9
A stable algorithm for flat radial basis functions,0,0,0.9
Report on the Second KDD Workshop on Data Mining for Advertising ?,0,0,0.9
Dynamic buffer allocation in video-on-demand systems,0,0,0.9
Multihop transmission in power line communication networks: Analysis and distributed space-time coding,0,0,0.9
BMC Systems Biology BioMed Central,0,0,0.9
Explaining clinical decisions by extracting regularity patterns,0,0,0.9
,0,0,0.9
Automatic selection of optimal views in multi-view object recognition,0,0,0.9
Security investment (failures) in five economic environments: A comparison of homogeneous and heterogeneous user agents,0,0,0.9
Cellular Disco: . . . ,0,0,0.9
 DoCoSOC -- Domain Configurable Service-Oriented Computing,0,0,0.9
Optimizing Assignment of Threads to SPEs on the Cell BE Processor,0,0,0.9
Automatic Extraction of Subcorpora Based on Subcategorization Frames from a Part-of-Speech Tagged Corpus,0,0,0.9
Hewlett-Packard Laboratories,0,0,0.9
A Simple Method for Detecting Domino Convergence and Identifying Salient Genes Within a Genetic Algorithm,0,0,0.9
BIT LOADING FOR PRECODED DSL SYSTEMS,0,0,0.9
Proceedings of the Twenty-Second International Joint Conference on Artificial Intelligence Large Hinge Width on Sparse Random Hypergraphs ?,0,0,0.9
6-2 Gray Level Corner Detection,0,0,0.9
CheckVML: A Tool for Model Checking Visual Modeling Languages,0,0,0.9
 Discrete transfinite computation models,0,0,0.9
An investigation of fuzzy multiple heuristic orderings in the construction of . . . ,0,0,0.9
Dynamic Probability Estimator for Machine Learning,0,0,0.9
VODCA 2006 Preliminary Version Augmented Risk Analysis,0,0,0.9
Summary,0,0,0.9
A Low-dimensional Illumination Space Representation of Human Faces for Arbitrary Lighting Conditions,0,0,0.9
Reasoning about communicating agents in the semantic web,0,0,0.9
Contents lists available at ScienceDirect Journal of Computational Physics,0,0,0.9
1 Introduction A Primer On Object-Oriented Measurement,0,0,0.9
Clustering Videos by Location,0,0,0.9
Probabilistic Alert Correlation,0,0,0.9
Deutsche Telekom Laboratories,0,0,0.9
"Design, implementation, and performance of the LHAM log-structured history data access method",0,0,0.9
Declarative Data Merging With Conflict Resolution,0,0,0.9
Structured document transformations based on XSL,0,0,0.9
Camlflow: A Caml To . . . ,0,0,0.9
TIEMPO: An Authoring and Presentation System for Interactive Multimedia,0,0,0.9
Mapping Complicated Surfaces onto a Sphere,0,0,0.9
From,0,0,0.9
Text-to-Video: Story Illustration from Online Photo Collections,0,0,0.9
2000] The Rototack: Designing a Computationally-Enriched Craft Item,0,0,0.9
Asymmetric Bias in User Guided Segmentations of Brain Structures,0,0,0.9
Hashing Round-down Prefixes for Rapid Packet Classification Fong Pong,0,0,0.9
An Experimental Evaluation Of Network-Based Methods For Mobile Station Positioning,0,0,0.9
A New IIR-MLP Learning Algorithm for On-Line Signal Processing,0,0,0.9
Knowledge Acquisition from EPC Models for Extraction of Process Patterns in Engineering Domains,0,0,0.9
Deterministic POMDPs revisited,0,0,0.9
"On the Performance, Feasibility, and Use of Forward-Secure Signatures",0,0,0.9
Call Performance Studies On The ATM Forum Uni Signalling Implementations,0,0,0.9
A Web-Based Game for Collecting Music Metadata,0,0,0.9
found at the ENTCS Macro Home Page.,0,0,0.9
Small materialized aggregates: A light weight index structure for data warehousing,0,0,0.9
Rendering Pearlescent Appearance Based on Paint-Composition Modelling  ,0,0,0.9
Separation of Multilinear Circuit and Formula Size,0,0,0.9
Constructing low-latency overlay networks: Tree vs. mesh algorithms,0,0,0.9
Assessing Web-based Electronic Services Adoption Model (E-SAM),0,0,0.9
Evaluating and adopting application integration: The case of a multinational petroleum company,0,0,0.9
UNIVERSITAS,0,0,0.9
A Theory of Duration Calculus with Application,0,0,0.9
"Universidade Federal de S?o Carlos C UFSCar, Departamento de Computa??o C DC,",0,0,0.9
In Proc. NPAR 2010 Non-Photorealistic Rendering and the Science of Art,0,0,0.9
Symbolic parametric safety analysis of linear hybrid systems with BDD-like data-structures,0,0,0.9
Bibliometric law used for information retrieval,0,0,0.9
Challenges,0,0,0.9
Simulation of DNA array hybridization experiments and evaluation of critical parameters during subsequent image and data analysis,0,0,0.9
Tutorial,0,0,0.9
Multichannel recursive-least-squares algorithms and fast-transversal-filter algorithms for active noise control and sound reproduction systems,0,0,0.9
POSTERIOR-BASED CONFIDENCE MEASURES FOR SPOKEN TERM DETECTION,0,0,0.9
2 Numerical Investigation Experiments Observations Summary,0,0,0.9
How to Use Spanning Trees to Navigate in Graphs (Extended Abstract),0,0,0.9
Selecting Labels for News Document Clusters,0,0,0.9
Computation of Kalman decompositions of periodic systems,0,0,0.9
Equational Cryptographic Reasoning in the Maude-NRL Protocol Analyzer,0,0,0.9
strategies,0,0,0.9
The C++ Programming Language,0,0,0.9
Inspecting and Visualizing Distributed Bayesian Student Models,0,0,0.9
Towards Resolution of Bridging Descriptions,0,0,0.9
An n log n Algorithm for Online BDD Refinement,0,0,0.9
Acta Informatica (2006) DOI 10.1007/s00236-006-0010-3 ORIGINAL ARTICLE,0,0,0.9
"Exploring tradeoffs in accuracy, energy and latency of scale invariant feature transform in wireless camera networks",0,0,0.9
BMC Bioinformatics BioMed Central Research article A comparative analysis of the information content in long and short,0,0,0.9
ACE: an Object-Oriented Framework for Developing Distributed Applications,0,0,0.9
A Queuing Modeling Approach for Load-Aware Route Selection in Heterogeneous Mesh Networks ?,0,0,0.9
Address Compression and Heterogeneous Interconnects for Energy-Efficient High-Performance in Tiled CMPs,0,0,0.9
Error Log Processing for Accurate Failure Prediction,0,0,0.9
SOFTWARE ARTICLE Open Access,0,0,0.9
EUSFLAT- LFA 2005 Knowledge Mobilization through Re-addressable Ontologies,0,0,0.9
Bicriteria Network Design via Iterative Rounding,0,0,0.9
  Simulation of Power Evolution and Control Dynamics in Optical Transport Systems,0,0,0.9
Well-definedness and semantic type-checking in the nested relational calculus and xquery,0,0,0.9
Distributed slicing in dynamic systems,0,0,0.9
ProtChew: Automatic Extraction of Protein Names from,0,0,0.9
Exploiting Path/Location Information for Connection Admission Control in Cellular Networks,0,0,0.9
A Parallel Approach to Tracking Edge Segments in Dynamic Scenes,0,0,0.9
Mobile Netw Appl DOI 10.1007/s11036-008-0139-0 Unsupervised Learning for Solving RSS Hardware Variance Problem in WiFi Localization,0,0,0.9
A Near-Optimal Algorithm for L1-Difference,0,0,0.9
CT2001 - The Fourth International Cognitive Technology Conference,0,0,0.9
Space-Based Computing Group,0,0,0.9
z Computer ABSTRACT A Simple Method for Extracting the Natural Beauty of Hair,0,0,0.9
Endpoint admission control with delay variation measurements for QoS,0,0,0.9
Minimum mean square error FIR filter banks with arbitrary filter lengths,0,0,0.9
th IEEE International Symposium on Wearable Computers (ISWC 2002),0,0,0.9
Generating Prime Order Elliptic Curves: Difficulties and Efficiency,0,0,0.9
,0,0,0.9
An analysis of random peer-to-peer communication for system-level coordination in decentralized multiplerobot systems,0,0,0.9
Mass Storage,0,0,0.9
Recency Effect on Problem Solving in Interactive Multimedia Learning,0,0,0.9
A Pragmatic Protocol for . . . ,0,0,0.9
  Stability and Model Selection in k-means Clustering,0,0,0.9
"Comments on ""Evaluation of the Mean Error-Free",0,0,0.9
"[1] Accredited Standards Committee X3, Information Processing Systems, The",0,0,0.9
Losing Functions without Gaining Data C another look at defunctionalisation,0,0,0.9
forums,0,0,0.9
Multibillion-atom,0,0,0.9
Categories and Subject Descriptors,0,0,0.9
Mining Patterns from Structured Data by Beam-Wise Graph-Based Induction,0,0,0.9
 Run-time Label Propagation for Forensic Audit Data,0,0,0.9
Estimation of the click volume by large scale regression analysis,0,0,0.9
The Impact of History Length on Personalized Search,0,0,0.9
Koala A Platform for OS-Level Power Management,0,0,0.9
Improving the Visual Analysis of High-dimensional Datasets Using Quality Measures,0,0,0.9
1 CRIL-CNRS,0,0,0.9
Crafting data structures: A study of reference locality in refinement-based path finding,0,0,0.9
"Floriani, Supercubes: A high-level primitive for diamond hierarchies",0,0,0.9
On Efficient Communication in Distributed Genetic Algorithms,0,0,0.9
Protocol in Wavelength-Routed Networks,0,0,0.9
Hierarchical Reconstruction for Spectral Volume Method on Unstructured Grids,0,0,0.9
Steganalytic features for JPEG compression-based perturbed quantization,0,0,0.9
Program optimization for concurrent multithreaded architecture,0,0,0.9
,0,0,0.9
Steve Benford,0,0,0.9
Normative Programming for Organisation Management Infrastructures,0,0,0.9
G.: P Colonies with a bounded number of cells and programs,0,0,0.9
Image,0,0,0.9
A New Multilevel Framework for Large-Scale Interconnect-driven Floorplanning,0,0,0.9
A theorem in edge colouring,0,0,0.9
"Software Process: The Key to Developing Robust, Reusable and Maintainable Open-Source Software. To be published",0,0,0.9
Journal Publications Navigation Among Movable Obstacles: Real-Time Reasoning in Complex Environments,0,0,0.9
Hierarchical analysis of piecewise affine models of gene regulatory networks,0,0,0.9
Modeling and Analysis of the Behavior of GPRS Systems,0,0,0.9
On the Graphical Relaxation of the Symmetric Traveling Salesman,0,0,0.9
"Roure, e-Science and the Semantic Web: A Symbiotic Relationship",0,0,0.9
Incremental Analysis of Real Programming Languages,0,0,0.9
General Terms Theory,0,0,0.9
Abstract Immersive Design of DNA Molecules with a Tangible Interface,0,0,0.9
PROCESS ISSUES FOR A MULTI-LAYER MICROELECTROFLUIDIC PLATFORM,0,0,0.9
Moving Edge-Side Includes to the Real Edgethe Clients,0,0,0.9
Usage of Ada in the Gripen Flight Control System,0,0,0.9
"Replication, Replication and Replication",0,0,0.9
A Layered Approach to Distributed Manufacturing,0,0,0.9
Video query processing in the vdbms testbed for video database research,0,0,0.9
A Learning Assistance Tool for Enhancing ICT Literacy of Elementary School Students,0,0,0.9
Subjective Effects-Based Assessment,0,0,0.9
Discovering hook length formulas by expansion technique,0,0,0.9
Measurement-based models of delivery and interference in static wireless networks,0,0,0.9
A polynomial-time theory of matrix groups and black box groups,0,0,0.9
Kingdom,0,0,0.9
Wireless Network Coding by Amplify-and-Forward for Bi-Directional Traffic Flows,0,0,0.9
The role of domain ontologies in database design: An ontology management and conceptual modeling environment,0,0,0.9
"MUA '92 IAPR Workshop on Machine Vision Applications Dec. 7-9,1992, Tokyo A TECHNIQUE FOR RECONSTRUCTING SHAPE OF SPECULAR SURFACES",0,0,0.9
Color Constancy from Image Transformations in JPEG and JPEG2000,0,0,0.9
"Scratchpads: a data-publishing framework to build, share and manage information on the diversity of life",0,0,0.9
On the capacity of optical networks: A framework for comparing different transport architectures,0,0,0.9
A geometric interpretation of weak-perspective motion,0,0,0.9
A Novel Utility and GameTheoretic Based Security Mechanism for Mobile P2P Systems,0,0,0.9
A Vector-based Approach for Power Supply Noise Analysis,0,0,0.9
Computing Real Time Jobs in P2P Networks,0,0,0.9
A Case Study for Reaching Web Accessibility Guidelines for the Hearing-Impaired,0,0,0.9
Efficient Feature Selection in the Presence of Multiple Feature Classes,0,0,0.9
Weighted Self-Organizing Maps: Incorporating User Feedback,0,0,0.9
Automatic synthesis of state machines from trace diagrams,0,0,0.9
E-Commerce and Ethical Web Design: Applying theBBBOnline Guidelines on Malaysian Websites,0,0,0.9
Fusion of Combined Stereo and Focus Series forDepth Estimation,0,0,0.9
A.: A Nucleosome-Guided Map of Transcription Factor Binding,0,0,0.9
IOS Press A Polynomial-Time Algorithm for Checking Consistency of Free-Choice Signal Transition Graphs,0,0,0.9
Deformable spatio-temporal shape models: extending active shape models to 2D ? time,0,0,0.9
Does Secure Time-Stamping Imply Collision-Free Hash Functions?,0,0,0.9
Tensors of Comodels and Models for Operational Semantics,0,0,0.9
 Subgraph support in a single large graph,0,0,0.9
BIOINFORMATICS APPLICATIONS NOTE Sequence analysis,0,0,0.9
How peer photos influence member participation in online communities. Ext. abs. CHI '05,0,0,0.9
Abstract A Methodological Basis for Bringing Knowledge Management to Real-World Environments,0,0,0.9
Hadwiger and Helly-type theorems for disjoint unit spheres,0,0,0.9
Call for Papers: 2nd International Workshop on Realising Evidence-Based Software Engineering (REBSE-2)Tuesday 22nd May Call for Papers,0,0,0.9
Online Adaptive Gaussian Mixture Learning for Video Applications,0,0,0.9
A Mapping Framework for Guided Design Space Exploration of Heterogeneous MP-SoCs,0,0,0.9
Analysing partner selection through exchange values,0,0,0.9
Image Vectorization using Optimized Gradient Meshes ACM Reference Format,0,0,0.9
Termight: Identifying and Translating Technical Terminology,0,0,0.9
Attack of the Clones,0,0,0.9
Redundant Constraints Touching the Feasible Region,0,0,0.9
Original Paper Improving,0,0,0.9
OpenSG Symposium (2003) D. Reiners (Editor) Advanced Environment Mapping in VR Applications,0,0,0.9
1 Energy-Efficient Range Assignment in Heterogeneous Wireless Sensor Networks,0,0,0.9
The Stratospheric Observatory for Infrared Astronomy,0,0,0.9
"Arnaud Legrand,",0,0,0.9
Unified algorithm for undirected discovery of exception rules,0,0,0.9
provided that the source of such material is fully acknowledged. A Process for COTS Software Product Evaluation,0,0,0.9
Chapter 6 Parallel Heuristic Search in,0,0,0.9
A Variable Group Block Distribution Strategy for Dense Factorizations on Networks of Heterogeneous Computers,0,0,0.9
A Verification Framework for Access Control in Dynamic Web Applications,0,0,0.9
Managing Process and Service Fusion in Virtual Enterprises,0,0,0.9
International Conference on Computer Systems and Technologies- CompSysTech07 Application and Statistic Testing of the 5-adic Summation-Shrinking Generator,0,0,0.9
Solving Multiple Dataflow Queries Using WPDSs,0,0,0.9
Recent Advances Towards Proving,0,0,0.9
"Vol. 21, No. 3, pp. 647C661 c  2007 Society for Industrial and Applied Mathematics DISCRETE LINES AND WANDERING PATHS ?",0,0,0.9
Printed in U.S.A. ESTIMATION OF DERIVATIVES OF NONSMOOTH PERFORMANCE MEASURES IN REGENERATIVE SYSTEMS,0,0,0.9
Median and Related Local Filters for Tensor-Valued Images,0,0,0.9
Benchmarks for Hybrid Systems Verification,0,0,0.9
Handling Semantic Heterogeneities Using Declarative Agreements,0,0,0.9
Iterative Interference Cancellation and Channel,0,0,0.9
Near-Optimal Sublinear Time Bounds for Distributed Random Walks,0,0,0.9
computer interaction,0,0,0.9
An eclipse-based course project snapshot and submission system,0,0,0.9
Board evaluation for the Virus game,0,0,0.9
c  World Scientific Publishing Company A SURVEY ON PATTERN RECOGNITION APPLICATIONS OF SUPPORT VECTOR MACHINES,0,0,0.9
Canadian Space Agency,0,0,0.9
Applying the Evolution Radar to PostgreSQL Categories and Subject Descriptors: D.2.7 [Software Engineering]:,0,0,0.9
Synchronizing asynchronous bounded delay networks,0,0,0.9
Iterative learning control: brief survey and categorization 1998 ? 2004,0,0,0.9
ID Repetition in Kad,0,0,0.9
DOI: 10.3745/JIPS.2009.5.1.019 Privacy-Aware Adaptable Web Services Using Petri Nets 19 Privacy-Aware Adaptable Web Services Using Petri Nets,0,0,0.9
Predicting and Evaluating Distributed Communication Performance,0,0,0.9
Fullerenes as tilings of surfaces,0,0,0.9
Naive Algorithms for Key-phrase Extraction and Text Summarization from a Single Document inspired by the Protein Biosynthesis Process,0,0,0.9
BCR- Novel ABL E2A-,0,0,0.9
Scene segmentation for behaviour correlation,0,0,0.9
Adaptive relative bundle adjustment,0,0,0.9
A Scale-Space Based Approach for Deformable,0,0,0.9
DEVELOPMENT OF MEASURES TO ASSESS DIMENSIONS OF IS OPERATION TRANSACTIONS,0,0,0.9
Investigations of subsystems of second order arithmetic and set theory in strength between  1 1-CA and ? 1 2-CA + BI: Part I,0,0,0.9
Under consideration for publication in Math. Struct. in Comp. Science Logical Relations for Monadic Types ?,0,0,0.9
Formalizing human ignorance: Collision-resistant hashing without the keys,0,0,0.9
Detecting Hidden Messages Using Higher-Order Statistical Models,0,0,0.9
"Schedlbauer, M. and Heines, J. Selecting While Walking Keywords Selecting While Walking: An Investigation of Aiming Performance in a Mobile Work Context",0,0,0.9
Energy-aware Video Streaming with QoS Control for Portable Computing Devices,0,0,0.9
A computational model for self-assembling flexible tiles. Unconventional Computing,0,0,0.9
 Complexity and the Character of Stock Returns: Empirical Evidence and a Model of Asset Prices Based on Complex Investor Learning,0,0,0.9
Cost-efficient Formal Block Verification for ASIC Design,0,0,0.9
Quantifying error in dynamic power estimation of CMOS circuits,0,0,0.9
WWW 2009 MADRID! Track: Search / Session: Query Processing Using Graphics Processors for High Performance IR Query Processing,0,0,0.9
A Chebyshev-Davidson algorithm for large symmetric eigenvalue problems,0,0,0.9
VPSPACE and a transfer theorem over the reals ,0,0,0.9
Parameterized Algorithm for Eternal Vertex Cover,0,0,0.9
Incorporating Site-Level Knowledge to Extract Structured Data from Web Forums ?,0,0,0.9
in,0,0,0.9
RV 2005 Preliminary Version Steering of Discrete Event Systems: Control Theory Approach,0,0,0.9
Universal access architecture for digital libraries,0,0,0.9
Software Evolution as the Key to Productivity,0,0,0.9
Proposals of Co-occurrence Frequency Image based Filters,0,0,0.9
"RFID, Privacy and the Perception of Risk: A strategic Framework",0,0,0.9
ADC Precision Requirement for Digital Ultra-Wideband Receivers with Sublinear Front-ends: a Power and Performance Perspective,0,0,0.9
Intensional Query Answering to XQuery,0,0,0.9
NVIDIA,0,0,0.9
 Reasoning about Actions in Fuzzy Environment,0,0,0.9
Feature Constraint Logics for Unification Grammars,0,0,0.9
under a color degree condition,0,0,0.9
Delayed Feedback Capacity of Stationary Sources over Linear Gaussian Noise Channels,0,0,0.9
Root Contention in IEEE 1394,0,0,0.9
Computing using signals: From cells to P Systems,0,0,0.9
applications in,0,0,0.9
 Stability of the Cournot Process -- Experimental Evidence ,0,0,0.9
"Mapping Processes Between Parallel,",0,0,0.9
General Terms,0,0,0.9
UniSave: the UniProtKB Sequence/Annotation Version database. Bioinformatics,0,0,0.9
Parametrische Modellreduktion mit dnnen Gittern,0,0,0.9
CONTENTS TUTORIALS ON NAVIGATION,0,0,0.9
semantics?,0,0,0.9
AQUASUN: adaptive window query processing in CAD,0,0,0.9
Single camera multiplexing for multi-target tracking,0,0,0.9
Well-balanced,0,0,0.9
"Satchel: Providing Access to Any Document, Any Time, Anywhere",0,0,0.9
A calculus for team automata ?,0,0,0.9
Abstract Exploiting Dual Data-Memory Banks in Digital Signal Processors,0,0,0.9
BMC Bioinformatics BioMed Central Methodology article Critical evaluation of the JDO API for the persistence and portability requirements of complex biological databases,0,0,0.9
Reinforcement learning for call admission control and routing under quality of service constraints in multimedia networks,0,0,0.9
Choosing Reading Passages for Vocabulary Learning by Topic to Increase Intrinsic,0,0,0.9
Flow analysis of dynamic logic programs,0,0,0.9
"MOD p -tests, Almost Independence and Small Probability Spaces",0,0,0.9
Introduction Provider Link State Bridging (PLSB),0,0,0.9
Efficient Online Schedulability Tests for Real-Time Systems,0,0,0.9
Matching Algorithms within a Duplicate Detection System,0,0,0.9
Tell me who I am: An interactive recommendation system,0,0,0.9
"Technical Report: TAMU-CS-TR-2010-7-3 Big Cat Phylogenies, Consensus Trees, and Computational Thinking",0,0,0.9
Distribution of multicast tree states over the ipv6 network topology,0,0,0.9
,0,0,0.9
Finding objects in image databases by grouping,0,0,0.9
Implementation Approaches for Reconfigurable Logic Applications,0,0,0.9
"IEEE TRANSACTIONS ON CIt,CUITS AND SYSTEMS FOR VIDEO TECHNOLOGY, VOL. 6, NO. 1, FEBRUARY 1996 Image",0,0,0.9
Multitiered nonlinear morphology using multitape finite automata: a case study on Syriac and Arabic,0,0,0.9
Correlation Clustering with Noisy Input ,0,0,0.9
General Terms Theory,0,0,0.9
Pattern Recognition Using Pulse-Coupled Neural Networks and Discrete Fourier Transforms,0,0,0.9
Representing Context-Dependent Information Using Multidimensional XML,0,0,0.9
Mariusz Trzaska Usability of Visual Information Retrieval Metaphors for Object-Oriented Databases,0,0,0.9
Substitution Deciphering Based on HMMs with Applications to Compressed Document Processing,0,0,0.9
Contents Computability Results Used in Differential Geometry,0,0,0.9
Go Back Full Screen,0,0,0.9
Modelling Semantic Relationships and Centrality to Facilitate Community Knowledge,0,0,0.9
Cryptanalysis,0,0,0.9
Coverage of a Microarchitecture-level Fault Check Regimen in a Superscalar Processor,0,0,0.9
On the Evaluation of Snippet Selection for WebCLEF,0,0,0.9
"S.: CORAAL C dive into publications, bathe in the knowledge",0,0,0.9
General Terms,0,0,0.9
H.: Subsampling for efficient spectral mesh processing,0,0,0.9
The impact of the web prefetching architecture on the limits of reducing users perceived latency,0,0,0.9
HARDWARE IMPLEMENTATION OF THE DISCRETE FOURIER TRANSFORM WITH NON-POWER-OF-TWO PROBLEM SIZE,0,0,0.9
Bayes Optimal Multilabel Classification via Probabilistic Classifier Chains,0,0,0.9
A Model-Driven Approach to Dynamic and Adaptive Service Brokering using Modes,0,0,0.9
ProtocolsRouting Protocols General Terms Security,0,0,0.9
Digital planarity -- a review,0,0,0.9
The Nature of Theory in Information Systems,0,0,0.9
"A quantified version of Bourgains sum-product estimate in Fp for subsets of incomparable sizes, The Electronic",0,0,0.9
ROCS: an object-oriented class-level testing system based on the Relevant Observable ContextS technique,0,0,0.9
EmoEmma: Emotional Speech Input for Interactive Storytelling,0,0,0.9
EUSFLAT- LFA 2005 Probabilities of Events Induced by Fuzzy Random Variables,0,0,0.9
REFERENCES,0,0,0.9
d) Final Stylized Animation,0,0,0.9
Rapid Development of Hindi Named Entity Recognition Using Conditional Random Fields and Feature Induction,0,0,0.9
*Forthcoming in Social Choice and WelfarePairwise Strategy-Proofness and Self-Enforcing Manipulation,0,0,0.9
Pseudo-random Puncturing: A Technique to Lower the Error Floor of Turbo Codes,0,0,0.9
Subpattern-based principal component analysis,0,0,0.9
"Design and performance analysis of a new class of rate compatible serial concatenated convolutional codes, submitted to",0,0,0.9
The Coign Automatic Distributed Partitioning System,0,0,0.9
DNA Computing and its Application,0,0,0.9
Design of a Bit-Serial Floating Point Unit for a Fine Grained Parallel Processor Array,0,0,0.9
? Hidden Markov Models (HMMs) [Bengio et al 2004] Sequence discrimination Problem statement,0,0,0.9
The Cost of the Missing Bit: Communication Complexity with Help,0,0,0.9
Automatic generation of textual summaries from neonatal intensive care data,0,0,0.9
Contextual terminologies,0,0,0.9
"Christodoulakis, A Service Oriented Architecture for Managing Operational Strategies, ICWS-Europe 2003",0,0,0.9
"Organizational memory/knowledge effects on productivity, a longitudinal study",0,0,0.9
Naming and Identity in Epistemic Logics Part I: The Propositional Case,0,0,0.9
ASURA: Kyushu United Team in the Four Legged Robot League,0,0,0.9
Dip. Ingegneria Informatica,0,0,0.9
Social Learning and Knowledge Management in the Australian Defence,0,0,0.9
Communities of autonomous units for pickup and delivery vehicle routing,0,0,0.9
Modeling Ambiguity in a Multi-Agent System,0,0,0.9
New Regularized Algorithms for Transductive Learning,0,0,0.9
Transforming specifications of observable behaviour into programs,0,0,0.9
"Mixed signal design space exploration through analog platforms, in Proceedings ated with PBD. If the system design specification is modified, we just need to define a new optimization problem and run of the 42nd Design Automation Conference(DAC05",0,0,0.9
BioSec baseline corpus: A multimodal biometric database,0,0,0.9
Modelling multidimensional QoS: some fundamental constraints,0,0,0.9
"Hemingway, Breu From Traditional to Virtual Organisation From Traditional to Virtual Organisation: Implications for Work Unit Boundaries",0,0,0.9
Experimental Characterization of Sectorized Antennas in Dense 802.11 Wireless Mesh Networks,0,0,0.9
Complex behavior by means of dynamical systems for an anthropomorphic robot. Neural Networks,0,0,0.9
B.: Automatic composition of semantic web services,0,0,0.9
The Proteome Analyst Suite of Automated Function Prediction Tools,0,0,0.9
Kernel Methods for Speech and Image Processing Tasks,0,0,0.9
An Evolutionary Framework for Studying Behaviors of Economic Agents,0,0,0.9
Discrete Willmore flow,0,0,0.9
The Polish interface for Linked Open Data,0,0,0.9
www.elsevier.com/locate/comaid Optimal slicing of free-form surfaces,0,0,0.9
Update Strategies for DBpedia Live,0,0,0.9
General Terms,0,0,0.9
Model Based Development of Safety-Critical Systems Using Template Based Code Generation,0,0,0.9
A CSP View on UML-RT structure diagrams,0,0,0.9
General Terms,0,0,0.9
Splines on Triangulations,0,0,0.9
Constraint-based preferential optimization,0,0,0.9
General Terms,0,0,0.9
Information Curators in an Enterprise,0,0,0.9
Directions in generalized quantifier theory,0,0,0.9
Sensor-based planning with the freespace assumption,0,0,0.9
Analogs of Grobner bases in polynomial rings over a ring,0,0,0.9
Mining models of human activities from the web,0,0,0.9
A New OS Architecture for High Performance Communication over ATM Networks,0,0,0.9
Accomodating logical logging under fuzzy checkpointing in main memory databases,0,0,0.9
,0,0,0.9
Phoenix Rebirth: Scalable MapReduce on a Large-Scale Shared-Memory System,0,0,0.9
Crystal: An Emulation Framework for Practical Peer-to-Peer Multimedia Streaming Systems,0,0,0.9
Generating Story Analogues,0,0,0.9
"NORTH- HOLLAND String Alignment With Substitution, Insertion, Deletion, Squashing, and Expansion Operations*",0,0,0.9
A bayesian hierarchical model for learning natural scene categories,0,0,0.9
Using Feature Flow Fields for Topological Comparison of Vector Fields,0,0,0.9
Subdivision yields Alexander duality on independence complexes,0,0,0.9
OpenFlow: Enabling Innovation in Campus Networks,0,0,0.9
Using Argumentation Logic for Firewall Policy Specification and Analysis,0,0,0.9
Experience,0,0,0.9
Concurrency and Communication: Lessons from the SHIM Project,0,0,0.9
Dynamic adaption of  . . . ,0,0,0.9
Distributed Processing of Spatial Alarms: A Safe Region-based Approach,0,0,0.9
A Point of Interest Based Approach,0,0,0.9
IIPS: an Intelligent Information Presentation System,0,0,0.9
Q-superlinear convergence of the iterates in primal-dual interior-point methods ,0,0,0.9
